run_id,family,task_id,pattern,agent_count,topology,artefact_policy,replication,status,success,tests_passed,tests_failed,tests_errors,wall_time_s,error,run_dir,updated_at
family-2-summarise_transactions-clean-a1-orchestrator-forbidden-r10,family-2,summarise_transactions,clean,1,orchestrator,forbidden,10,ok,True,25,0,0,49.775,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-forbidden-r10,2026-05-29T16:14:46.533913+00:00
family-2-summarise_transactions-clean-a1-solo-allowed-r01,family-2,summarise_transactions,clean,1,solo,allowed,1,ok,True,25,0,0,48.792,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-allowed-r01,2026-05-29T15:58:01.130546+00:00
family-2-summarise_transactions-clean-a1-solo-allowed-r02,family-2,summarise_transactions,clean,1,solo,allowed,2,ok,True,25,0,0,49.942,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-allowed-r02,2026-05-29T15:58:51.412628+00:00
family-2-summarise_transactions-clean-a1-solo-allowed-r03,family-2,summarise_transactions,clean,1,solo,allowed,3,ok,True,25,0,0,45.553,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-allowed-r03,2026-05-29T15:59:37.305941+00:00
family-2-summarise_transactions-clean-a1-solo-allowed-r04,family-2,summarise_transactions,clean,1,solo,allowed,4,ok,True,25,0,0,44.41,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-allowed-r04,2026-05-29T16:00:22.080587+00:00
family-2-summarise_transactions-clean-a1-solo-allowed-r05,family-2,summarise_transactions,clean,1,solo,allowed,5,ok,True,25,0,0,46.027,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-allowed-r05,2026-05-29T16:01:08.428965+00:00
family-2-summarise_transactions-clean-a1-solo-allowed-r06,family-2,summarise_transactions,clean,1,solo,allowed,6,ok,True,25,0,0,85.471,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-allowed-r06,2026-05-29T16:02:34.254946+00:00
family-2-summarise_transactions-clean-a1-solo-allowed-r07,family-2,summarise_transactions,clean,1,solo,allowed,7,ok,True,25,0,0,46.576,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-allowed-r07,2026-05-29T16:03:21.169352+00:00
family-2-summarise_transactions-clean-a1-solo-allowed-r08,family-2,summarise_transactions,clean,1,solo,allowed,8,ok,True,25,0,0,47.708,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-allowed-r08,2026-05-29T16:04:09.210287+00:00
family-2-summarise_transactions-clean-a1-solo-allowed-r09,family-2,summarise_transactions,clean,1,solo,allowed,9,ok,True,25,0,0,50.498,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-allowed-r09,2026-05-29T16:05:00.048935+00:00
family-2-summarise_transactions-clean-a1-solo-allowed-r10,family-2,summarise_transactions,clean,1,solo,allowed,10,ok,True,25,0,0,43.224,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-allowed-r10,2026-05-29T16:05:43.599524+00:00
family-2-summarise_transactions-clean-a1-solo-forbidden-r01,family-2,summarise_transactions,clean,1,solo,forbidden,1,ok,True,25,0,0,56.122,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-forbidden-r01,2026-05-29T15:49:06.542190+00:00
family-2-summarise_transactions-clean-a1-solo-forbidden-r02,family-2,summarise_transactions,clean,1,solo,forbidden,2,ok,True,25,0,0,60.544,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-forbidden-r02,2026-05-29T15:50:07.434045+00:00
family-2-summarise_transactions-clean-a1-solo-forbidden-r03,family-2,summarise_transactions,clean,1,solo,forbidden,3,ok,True,25,0,0,52.641,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-forbidden-r03,2026-05-29T15:51:00.424692+00:00
family-2-summarise_transactions-clean-a1-solo-forbidden-r04,family-2,summarise_transactions,clean,1,solo,forbidden,4,ok,True,25,0,0,43.677,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-forbidden-r04,2026-05-29T15:51:44.434096+00:00
family-2-summarise_transactions-clean-a1-solo-forbidden-r05,family-2,summarise_transactions,clean,1,solo,forbidden,5,ok,True,25,0,0,49.132,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-forbidden-r05,2026-05-29T15:52:33.887275+00:00
family-2-summarise_transactions-clean-a1-solo-forbidden-r06,family-2,summarise_transactions,clean,1,solo,forbidden,6,ok,True,25,0,0,55.417,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-forbidden-r06,2026-05-29T15:53:29.657592+00:00
family-2-summarise_transactions-clean-a1-solo-forbidden-r07,family-2,summarise_transactions,clean,1,solo,forbidden,7,ok,True,25,0,0,40.835,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-forbidden-r07,2026-05-29T15:54:10.845630+00:00
family-2-summarise_transactions-clean-a1-solo-forbidden-r08,family-2,summarise_transactions,clean,1,solo,forbidden,8,ok,True,25,0,0,59.601,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-forbidden-r08,2026-05-29T15:55:10.807889+00:00
family-2-summarise_transactions-clean-a1-solo-forbidden-r09,family-2,summarise_transactions,clean,1,solo,forbidden,9,ok,True,25,0,0,51.667,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-forbidden-r09,2026-05-29T15:56:02.827981+00:00
family-2-summarise_transactions-clean-a1-solo-forbidden-r10,family-2,summarise_transactions,clean,1,solo,forbidden,10,ok,True,25,0,0,68.781,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-solo-forbidden-r10,2026-05-29T15:57:11.982291+00:00
family-2-summarise_transactions-clean-a2-orchestrator-allowed-r01,family-2,summarise_transactions,clean,2,orchestrator,allowed,1,ok,True,25,0,0,169.197,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-allowed-r01,2026-05-30T14:03:06.993946+00:00
family-2-summarise_transactions-clean-a2-orchestrator-allowed-r02,family-2,summarise_transactions,clean,2,orchestrator,allowed,2,ok,True,25,0,0,182.372,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-allowed-r02,2026-05-30T14:06:09.711765+00:00
family-2-summarise_transactions-clean-a2-orchestrator-allowed-r03,family-2,summarise_transactions,clean,2,orchestrator,allowed,3,ok,True,25,0,0,75.628,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-allowed-r03,2026-05-31T15:54:47.134524+00:00
family-2-summarise_transactions-clean-a2-orchestrator-allowed-r04,family-2,summarise_transactions,clean,2,orchestrator,allowed,4,ok,True,25,0,0,83.235,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-allowed-r04,2026-05-30T15:14:59.837031+00:00
family-2-summarise_transactions-clean-a2-orchestrator-allowed-r05,family-2,summarise_transactions,clean,2,orchestrator,allowed,5,ok,True,25,0,0,219.076,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-allowed-r05,2026-05-30T15:18:39.258623+00:00
family-2-summarise_transactions-clean-a2-orchestrator-allowed-r06,family-2,summarise_transactions,clean,2,orchestrator,allowed,6,ok,True,25,0,0,134.933,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-allowed-r06,2026-05-30T15:20:54.543452+00:00
family-2-summarise_transactions-clean-a2-orchestrator-allowed-r07,family-2,summarise_transactions,clean,2,orchestrator,allowed,7,ok,False,15,10,0,62.328,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-allowed-r07,2026-05-30T15:21:57.318094+00:00
family-2-summarise_transactions-clean-a2-orchestrator-allowed-r08,family-2,summarise_transactions,clean,2,orchestrator,allowed,8,ok,True,25,0,0,115.833,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-allowed-r08,2026-05-30T15:23:53.518269+00:00
family-2-summarise_transactions-clean-a2-orchestrator-allowed-r09,family-2,summarise_transactions,clean,2,orchestrator,allowed,9,ok,True,25,0,0,84.571,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-allowed-r09,2026-05-30T15:25:18.499966+00:00
family-2-summarise_transactions-clean-a2-orchestrator-allowed-r10,family-2,summarise_transactions,clean,2,orchestrator,allowed,10,ok,False,15,10,0,53.903,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-allowed-r10,2026-05-30T15:26:12.816433+00:00
family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r01,family-2,summarise_transactions,clean,2,orchestrator,forbidden,1,ok,False,15,10,0,65.625,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r01,2026-05-29T20:06:42.962096+00:00
family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r02,family-2,summarise_transactions,clean,2,orchestrator,forbidden,2,ok,True,25,0,0,154.457,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r02,2026-05-29T20:09:17.837414+00:00
family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r03,family-2,summarise_transactions,clean,2,orchestrator,forbidden,3,ok,True,25,0,0,160.629,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r03,2026-05-29T20:11:58.900325+00:00
family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r04,family-2,summarise_transactions,clean,2,orchestrator,forbidden,4,ok,True,25,0,0,192.39,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r04,2026-05-29T20:15:11.735821+00:00
family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r05,family-2,summarise_transactions,clean,2,orchestrator,forbidden,5,ok,True,25,0,0,91.293,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r05,2026-05-29T20:16:43.442636+00:00
family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r06,family-2,summarise_transactions,clean,2,orchestrator,forbidden,6,ok,False,15,10,0,79.424,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r06,2026-05-29T20:18:03.339680+00:00
family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r07,family-2,summarise_transactions,clean,2,orchestrator,forbidden,7,ok,True,25,0,0,146.719,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r07,2026-05-29T20:20:30.426374+00:00
family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r08,family-2,summarise_transactions,clean,2,orchestrator,forbidden,8,ok,True,25,0,0,181.362,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r08,2026-05-29T20:23:32.154627+00:00
family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r09,family-2,summarise_transactions,clean,2,orchestrator,forbidden,9,ok,True,25,0,0,99.228,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r09,2026-05-29T20:25:11.753671+00:00
family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r10,family-2,summarise_transactions,clean,2,orchestrator,forbidden,10,ok,True,25,0,0,202.769,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-forbidden-r10,2026-05-29T20:28:34.978123+00:00
family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r01,family-2,summarise_transactions,clean,2,orchestrator,mandatory,1,ok,True,25,0,0,195.308,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r01,2026-05-30T16:25:26.711966+00:00
family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r02,family-2,summarise_transactions,clean,2,orchestrator,mandatory,2,ok,True,25,0,0,149.058,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r02,2026-05-30T16:27:56.134183+00:00
family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r03,family-2,summarise_transactions,clean,2,orchestrator,mandatory,3,ok,True,25,0,0,106.875,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r03,2026-05-30T16:29:43.393499+00:00
family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r04,family-2,summarise_transactions,clean,2,orchestrator,mandatory,4,ok,True,25,0,0,146.85,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r04,2026-05-30T16:32:10.601931+00:00
family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r05,family-2,summarise_transactions,clean,2,orchestrator,mandatory,5,ok,True,25,0,0,148.319,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r05,2026-05-30T16:34:39.295095+00:00
family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r06,family-2,summarise_transactions,clean,2,orchestrator,mandatory,6,ok,True,25,0,0,145.721,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r06,2026-05-30T16:37:05.381615+00:00
family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r07,family-2,summarise_transactions,clean,2,orchestrator,mandatory,7,ok,True,25,0,0,149.316,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r07,2026-05-30T16:39:35.049448+00:00
family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r08,family-2,summarise_transactions,clean,2,orchestrator,mandatory,8,ok,True,25,0,0,108.52,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r08,2026-05-30T16:41:23.928127+00:00
family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r09,family-2,summarise_transactions,clean,2,orchestrator,mandatory,9,ok,True,25,0,0,108.509,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r09,2026-05-30T16:43:12.792244+00:00
family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r10,family-2,summarise_transactions,clean,2,orchestrator,mandatory,10,ok,True,25,0,0,146.987,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-orchestrator-mandatory-r10,2026-05-30T16:45:40.138576+00:00
family-2-summarise_transactions-clean-a2-peer-allowed-r01,family-2,summarise_transactions,clean,2,peer,allowed,1,ok,True,25,0,0,129.048,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r01,2026-05-30T19:21:08.834770+00:00
family-2-summarise_transactions-clean-a2-peer-allowed-r02,family-2,summarise_transactions,clean,2,peer,allowed,2,ok,True,25,0,0,167.141,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r02,2026-05-30T19:23:56.358546+00:00
family-2-summarise_transactions-clean-a2-peer-allowed-r03,family-2,summarise_transactions,clean,2,peer,allowed,3,ok,True,25,0,0,113.108,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r03,2026-05-30T19:25:49.840601+00:00
family-2-summarise_transactions-clean-a2-peer-allowed-r04,family-2,summarise_transactions,clean,2,peer,allowed,4,ok,False,15,10,0,59.699,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r04,2026-05-30T19:26:49.970476+00:00
family-2-summarise_transactions-clean-a2-peer-allowed-r05,family-2,summarise_transactions,clean,2,peer,allowed,5,ok,True,25,0,0,106.283,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r05,2026-05-30T19:28:36.652566+00:00
family-2-summarise_transactions-clean-a2-peer-allowed-r06,family-2,summarise_transactions,clean,2,peer,allowed,6,ok,True,25,0,0,154.521,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r06,2026-05-30T19:31:11.580908+00:00
family-2-summarise_transactions-clean-a2-peer-allowed-r07,family-2,summarise_transactions,clean,2,peer,allowed,7,ok,True,25,0,0,115.409,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r07,2026-05-30T19:33:07.366226+00:00
family-2-summarise_transactions-clean-a2-peer-allowed-r08,family-2,summarise_transactions,clean,2,peer,allowed,8,ok,True,25,0,0,145.742,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r08,2026-05-30T19:35:33.496117+00:00
family-2-summarise_transactions-clean-a2-peer-allowed-r09,family-2,summarise_transactions,clean,2,peer,allowed,9,ok,True,25,0,0,95.153,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r09,2026-05-30T19:37:09.048952+00:00
family-2-summarise_transactions-clean-a2-peer-allowed-r10,family-2,summarise_transactions,clean,2,peer,allowed,10,ok,True,25,0,0,129.102,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r10,2026-05-30T19:39:18.528662+00:00
family-2-summarise_transactions-clean-a2-peer-forbidden-r01,family-2,summarise_transactions,clean,2,peer,forbidden,1,ok,True,25,0,0,129.611,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-forbidden-r01,2026-05-30T17:48:46.133129+00:00
family-2-summarise_transactions-clean-a2-peer-forbidden-r02,family-2,summarise_transactions,clean,2,peer,forbidden,2,ok,True,25,0,0,88.221,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-forbidden-r02,2026-05-30T17:50:14.762749+00:00
family-2-summarise_transactions-clean-a2-peer-forbidden-r03,family-2,summarise_transactions,clean,2,peer,forbidden,3,ok,True,25,0,0,159.29,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-forbidden-r03,2026-05-30T17:52:54.437410+00:00
family-2-summarise_transactions-clean-a2-peer-forbidden-r04,family-2,summarise_transactions,clean,2,peer,forbidden,4,ok,True,25,0,0,117.762,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-forbidden-r04,2026-05-30T17:54:52.575889+00:00
family-2-summarise_transactions-clean-a2-peer-forbidden-r05,family-2,summarise_transactions,clean,2,peer,forbidden,5,ok,True,25,0,0,142.175,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-forbidden-r05,2026-05-30T17:57:15.117679+00:00
family-2-summarise_transactions-clean-a2-peer-forbidden-r06,family-2,summarise_transactions,clean,2,peer,forbidden,6,ok,False,15,10,0,124.259,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-forbidden-r06,2026-05-30T17:59:20.094253+00:00
family-2-summarise_transactions-clean-a2-peer-forbidden-r07,family-2,summarise_transactions,clean,2,peer,forbidden,7,ok,True,25,0,0,219.17,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-forbidden-r07,2026-05-30T18:02:59.630706+00:00
family-2-summarise_transactions-clean-a2-peer-forbidden-r08,family-2,summarise_transactions,clean,2,peer,forbidden,8,ok,True,25,0,0,136.002,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-forbidden-r08,2026-05-30T18:05:16.003526+00:00
family-2-summarise_transactions-clean-a2-peer-forbidden-r09,family-2,summarise_transactions,clean,2,peer,forbidden,9,ok,True,25,0,0,117.333,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a2-peer-forbidden-r09,2026-05-30T18:07:13.693881+00:00
