run_id,agent,turn_uuid,timestamp,is_sidechain,input_tokens,output_tokens,cache_read_tokens,cache_creation_tokens,model
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,74037aac-7fa2-488a-aa61-e0a1bf420fa2,2026-05-23T08:39:53.875Z,False,2,280,12933,6804,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,b0eea532-9e57-48af-a5f7-208a3aed5fed,2026-05-23T08:39:54.319Z,False,2,280,12933,6804,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,5e4b8063-7646-4585-be63-b8522c34b6e4,2026-05-23T08:39:55.081Z,False,2,280,12933,6804,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,0e3553dc-fe72-488d-80e7-ae1b77a6ec4b,2026-05-23T08:39:59.266Z,False,3,78,19737,547,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,70c94e4f-44b1-42d6-ab87-f5412adbe94b,2026-05-23T08:39:59.267Z,False,3,78,19737,547,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,d7d46322-4f96-4ba8-87b0-4548bcb8018b,2026-05-23T08:40:14.549Z,False,1,1217,20284,99,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,497f1b04-961a-49cc-9f87-509deb5b9734,2026-05-23T08:40:14.549Z,False,1,1217,20284,99,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,f5d7d9e2-12f8-4def-aed9-02c1e76b821d,2026-05-23T08:40:16.623Z,False,1,1217,20284,99,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,db71177e-76a9-4833-b778-fd9ecefe2ee5,2026-05-23T08:40:18.272Z,False,1,1217,20284,99,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,8d970c84-55ff-49d0-aae7-b2020e8dfa3d,2026-05-23T08:40:18.885Z,False,1,1217,20284,99,claude-sonnet-4-6
