run_id,node_id,node_type,label
family-2-compute_invoices-clean-a4-peer-allowed-r02,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r02/workspace/compute_line_totals.py,file,compute_line_totals.py
family-2-compute_invoices-clean-a4-peer-allowed-r02,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r02/workspace/apply_discount.py,file,apply_discount.py
family-2-compute_invoices-clean-a4-peer-allowed-r02,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r02/workspace/pipeline.py,file,pipeline.py
family-2-compute_invoices-clean-a4-peer-allowed-r02,*,agent,*
family-2-compute_invoices-clean-a4-peer-allowed-r03,agent-1,agent,agent-1
family-2-compute_invoices-clean-a4-peer-allowed-r03,agent-2,agent,agent-2
family-2-compute_invoices-clean-a4-peer-allowed-r03,agent-3,agent,agent-3
family-2-compute_invoices-clean-a4-peer-allowed-r03,agent-4,agent,agent-4
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/resolve_customer.py,file,resolve_customer.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/resolve_product.py,file,resolve_product.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/compute_line_totals.py,file,compute_line_totals.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/compute_tax.py,file,compute_tax.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/apply_discount.py,file,apply_discount.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/format_invoices.py,file,format_invoices.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/parse.py,file,parse.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/validate.py,file,validate.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/pipeline.py,file,pipeline.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,*,agent,*
family-2-compute_invoices-clean-a4-peer-allowed-r04,agent-1,agent,agent-1
family-2-compute_invoices-clean-a4-peer-allowed-r04,agent-2,agent,agent-2
family-2-compute_invoices-clean-a4-peer-allowed-r04,agent-3,agent,agent-3
family-2-compute_invoices-clean-a4-peer-allowed-r04,agent-4,agent,agent-4
family-2-compute_invoices-clean-a4-peer-allowed-r04,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r04/workspace/compute_line_totals.py,file,compute_line_totals.py
family-2-compute_invoices-clean-a4-peer-allowed-r04,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r04/workspace/apply_discount.py,file,apply_discount.py
family-2-compute_invoices-clean-a4-peer-allowed-r04,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r04/workspace/resolve_customer.py,file,resolve_customer.py
family-2-compute_invoices-clean-a4-peer-allowed-r04,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r04/workspace/resolve_product.py,file,resolve_product.py
family-2-compute_invoices-clean-a4-peer-allowed-r04,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r04/workspace/compute_tax.py,file,compute_tax.py
family-2-compute_invoices-clean-a4-peer-allowed-r04,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r04/workspace/format_invoices.py,file,format_invoices.py
family-2-compute_invoices-clean-a4-peer-allowed-r04,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r04/workspace/parse.py,file,parse.py
family-2-compute_invoices-clean-a4-peer-allowed-r04,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r04/workspace/validate.py,file,validate.py
family-2-compute_invoices-clean-a4-peer-allowed-r04,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r04/workspace/pipeline.py,file,pipeline.py
family-2-compute_invoices-clean-a4-peer-allowed-r04,*,agent,*
family-2-compute_invoices-clean-a4-peer-allowed-r05,agent-1,agent,agent-1
family-2-compute_invoices-clean-a4-peer-allowed-r05,agent-2,agent,agent-2
family-2-compute_invoices-clean-a4-peer-allowed-r05,agent-3,agent,agent-3
family-2-compute_invoices-clean-a4-peer-allowed-r05,agent-4,agent,agent-4
family-2-compute_invoices-clean-a4-peer-allowed-r05,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r05/workspace/compute_line_totals.py,file,compute_line_totals.py
family-2-compute_invoices-clean-a4-peer-allowed-r05,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r05/workspace/apply_discount.py,file,apply_discount.py
family-2-compute_invoices-clean-a4-peer-allowed-r05,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r05/workspace/compute_tax.py,file,compute_tax.py
family-2-compute_invoices-clean-a4-peer-allowed-r05,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r05/verifier/verifier.py,file,verifier.py
family-2-compute_invoices-clean-a4-peer-allowed-r05,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r05/workspace/resolve_customer.py,file,resolve_customer.py
family-2-compute_invoices-clean-a4-peer-allowed-r05,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r05/workspace/resolve_product.py,file,resolve_product.py
family-2-compute_invoices-clean-a4-peer-allowed-r05,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r05/workspace/format_invoices.py,file,format_invoices.py
family-2-compute_invoices-clean-a4-peer-allowed-r05,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r05/workspace/parse.py,file,parse.py
family-2-compute_invoices-clean-a4-peer-allowed-r05,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r05/workspace/validate.py,file,validate.py
family-2-compute_invoices-clean-a4-peer-allowed-r05,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r05/workspace/pipeline.py,file,pipeline.py
family-2-compute_invoices-clean-a4-peer-allowed-r05,*,agent,*
family-2-compute_invoices-clean-a4-peer-allowed-r06,agent-1,agent,agent-1
family-2-compute_invoices-clean-a4-peer-allowed-r06,agent-2,agent,agent-2
family-2-compute_invoices-clean-a4-peer-allowed-r06,agent-3,agent,agent-3
family-2-compute_invoices-clean-a4-peer-allowed-r06,agent-4,agent,agent-4
family-2-compute_invoices-clean-a4-peer-allowed-r06,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r06/verifier/verifier.py,file,verifier.py
family-2-compute_invoices-clean-a4-peer-allowed-r06,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r06/workspace/compute_tax.py,file,compute_tax.py
family-2-compute_invoices-clean-a4-peer-allowed-r06,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r06/workspace/compute_line_totals.py,file,compute_line_totals.py
family-2-compute_invoices-clean-a4-peer-allowed-r06,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r06/workspace/resolve_customer.py,file,resolve_customer.py
family-2-compute_invoices-clean-a4-peer-allowed-r06,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r06/workspace/apply_discount.py,file,apply_discount.py
family-2-compute_invoices-clean-a4-peer-allowed-r06,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r06/workspace/format_invoices.py,file,format_invoices.py
family-2-compute_invoices-clean-a4-peer-allowed-r06,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r06/workspace/resolve_product.py,file,resolve_product.py
family-2-compute_invoices-clean-a4-peer-allowed-r06,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r06/workspace/parse.py,file,parse.py
family-2-compute_invoices-clean-a4-peer-allowed-r06,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r06/workspace/validate.py,file,validate.py
family-2-compute_invoices-clean-a4-peer-allowed-r06,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r06/workspace/pipeline.py,file,pipeline.py
family-2-compute_invoices-clean-a4-peer-allowed-r06,*,agent,*
family-2-compute_invoices-clean-a4-peer-allowed-r07,agent-1,agent,agent-1
family-2-compute_invoices-clean-a4-peer-allowed-r07,agent-2,agent,agent-2
family-2-compute_invoices-clean-a4-peer-allowed-r07,agent-3,agent,agent-3
family-2-compute_invoices-clean-a4-peer-allowed-r07,agent-4,agent,agent-4
family-2-compute_invoices-clean-a4-peer-allowed-r07,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r07/spec.json,file,spec.json
family-2-compute_invoices-clean-a4-peer-allowed-r07,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r07/verifier/verifier.py,file,verifier.py
family-2-compute_invoices-clean-a4-peer-allowed-r07,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r07/instance/instance.json,file,instance.json
family-2-compute_invoices-clean-a4-peer-allowed-r07,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r07/workspace/compute_line_totals.py,file,compute_line_totals.py
family-2-compute_invoices-clean-a4-peer-allowed-r07,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r07/workspace/apply_discount.py,file,apply_discount.py
family-2-compute_invoices-clean-a4-peer-allowed-r07,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r07/workspace/resolve_customer.py,file,resolve_customer.py
family-2-compute_invoices-clean-a4-peer-allowed-r07,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r07/workspace/resolve_product.py,file,resolve_product.py
family-2-compute_invoices-clean-a4-peer-allowed-r07,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r07/workspace/compute_tax.py,file,compute_tax.py
family-2-compute_invoices-clean-a4-peer-allowed-r07,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r07/workspace/format_invoices.py,file,format_invoices.py
family-2-compute_invoices-clean-a4-peer-allowed-r07,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r07/workspace/parse.py,file,parse.py
family-2-compute_invoices-clean-a4-peer-allowed-r07,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r07/workspace/validate.py,file,validate.py
family-2-compute_invoices-clean-a4-peer-allowed-r07,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r07/workspace/pipeline.py,file,pipeline.py
family-2-compute_invoices-clean-a4-peer-allowed-r07,*,agent,*
family-2-compute_invoices-clean-a4-peer-allowed-r08,agent-1,agent,agent-1
family-2-compute_invoices-clean-a4-peer-allowed-r08,agent-2,agent,agent-2
family-2-compute_invoices-clean-a4-peer-allowed-r08,agent-3,agent,agent-3
family-2-compute_invoices-clean-a4-peer-allowed-r08,agent-4,agent,agent-4
family-2-compute_invoices-clean-a4-peer-allowed-r08,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r08/workspace/parse.py,file,parse.py
family-2-compute_invoices-clean-a4-peer-allowed-r08,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r08/workspace/resolve_customer.py,file,resolve_customer.py
family-2-compute_invoices-clean-a4-peer-allowed-r08,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r08/workspace/validate.py,file,validate.py
family-2-compute_invoices-clean-a4-peer-allowed-r08,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r08/workspace/resolve_product.py,file,resolve_product.py
family-2-compute_invoices-clean-a4-peer-allowed-r08,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r08/workspace/compute_line_totals.py,file,compute_line_totals.py
family-2-compute_invoices-clean-a4-peer-allowed-r08,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r08/workspace/apply_discount.py,file,apply_discount.py
family-2-compute_invoices-clean-a4-peer-allowed-r08,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r08/workspace/compute_tax.py,file,compute_tax.py
family-2-compute_invoices-clean-a4-peer-allowed-r08,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r08/workspace/format_invoices.py,file,format_invoices.py
family-2-compute_invoices-clean-a4-peer-allowed-r08,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r08/workspace/pipeline.py,file,pipeline.py
family-2-compute_invoices-clean-a4-peer-allowed-r08,*,agent,*
family-2-compute_invoices-clean-a4-peer-allowed-r09,agent-1,agent,agent-1
family-2-compute_invoices-clean-a4-peer-allowed-r09,agent-2,agent,agent-2
family-2-compute_invoices-clean-a4-peer-allowed-r09,agent-3,agent,agent-3
family-2-compute_invoices-clean-a4-peer-allowed-r09,agent-4,agent,agent-4
family-2-compute_invoices-clean-a4-peer-allowed-r09,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r09/workspace/compute_line_totals.py,file,compute_line_totals.py
family-2-compute_invoices-clean-a4-peer-allowed-r09,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r09/workspace/parse.py,file,parse.py
family-2-compute_invoices-clean-a4-peer-allowed-r09,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r09/workspace/apply_discount.py,file,apply_discount.py
family-2-compute_invoices-clean-a4-peer-allowed-r09,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r09/workspace/resolve_customer.py,file,resolve_customer.py
family-2-compute_invoices-clean-a4-peer-allowed-r09,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r09/workspace/compute_tax.py,file,compute_tax.py
family-2-compute_invoices-clean-a4-peer-allowed-r09,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r09/workspace/validate.py,file,validate.py
family-2-compute_invoices-clean-a4-peer-allowed-r09,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r09/workspace/resolve_product.py,file,resolve_product.py
family-2-compute_invoices-clean-a4-peer-allowed-r09,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r09/workspace/format_invoices.py,file,format_invoices.py
family-2-compute_invoices-clean-a4-peer-allowed-r09,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r09/workspace/pipeline.py,file,pipeline.py
family-2-compute_invoices-clean-a4-peer-allowed-r09,*,agent,*
family-2-compute_invoices-clean-a4-peer-allowed-r10,agent-1,agent,agent-1
family-2-compute_invoices-clean-a4-peer-allowed-r10,agent-2,agent,agent-2
family-2-compute_invoices-clean-a4-peer-allowed-r10,agent-3,agent,agent-3
family-2-compute_invoices-clean-a4-peer-allowed-r10,agent-4,agent,agent-4
family-2-compute_invoices-clean-a4-peer-allowed-r10,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r10/verifier/verifier.py,file,verifier.py
family-2-compute_invoices-clean-a4-peer-allowed-r10,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r10/workspace/compute_line_totals.py,file,compute_line_totals.py
family-2-compute_invoices-clean-a4-peer-allowed-r10,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r10/workspace/apply_discount.py,file,apply_discount.py
family-2-compute_invoices-clean-a4-peer-allowed-r10,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r10/workspace/compute_tax.py,file,compute_tax.py
family-2-compute_invoices-clean-a4-peer-allowed-r10,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r10/workspace/format_invoices.py,file,format_invoices.py
family-2-compute_invoices-clean-a4-peer-allowed-r10,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r10/workspace/resolve_customer.py,file,resolve_customer.py
family-2-compute_invoices-clean-a4-peer-allowed-r10,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r10/workspace/resolve_product.py,file,resolve_product.py
family-2-compute_invoices-clean-a4-peer-allowed-r10,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r10/workspace/parse.py,file,parse.py
family-2-compute_invoices-clean-a4-peer-allowed-r10,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r10/workspace/validate.py,file,validate.py
family-2-compute_invoices-clean-a4-peer-allowed-r10,<repo>/data/family-2-full/runs/family-2-compute_invoices-clean-a4-peer-allowed-r10/workspace/pipeline.py,file,pipeline.py
family-2-compute_invoices-clean-a4-peer-allowed-r10,*,agent,*
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r01,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r01,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r01/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r01,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r01/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r01,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r01/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r01,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r01/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r01,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r01/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r02,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r02,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r02/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r02,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r02/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r02,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r02/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r02,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r02/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r02,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r02/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r03,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r03,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r03/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r03,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r03/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r03,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r03/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r03,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r03/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r03,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r03/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r04,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r04,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r04/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r04,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r04/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r04,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r04/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r04,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r04/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r04,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r04/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r05,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r05,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r05/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r05,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r05/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r05,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r05/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r05,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r05/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r05,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r05/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r06,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a1-orchestrator-allowed-r06,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a1-orchestrator-allowed-r06/workspace/parse.py,file,parse.py
