run_id,family,instance,agent_count,topology,artefact_policy,success,completion_time_s,total_input_tokens,total_output_tokens,n_nodes,n_edges,n_agent_nodes,n_file_nodes,n_agent_to_agent,n_agent_to_agent_directed,n_agent_to_file,n_file_to_agent
family-1-process_orders-clean-a1-orchestrator-forbidden-r06,family-1,process_orders/clean,1,orchestrator,forbidden,True,11.84,7,2240,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-orchestrator-forbidden-r07,family-1,process_orders/clean,1,orchestrator,forbidden,True,8.516,7,4664,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-orchestrator-forbidden-r08,family-1,process_orders/clean,1,orchestrator,forbidden,True,9.211,7,2407,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-orchestrator-forbidden-r09,family-1,process_orders/clean,1,orchestrator,forbidden,True,9.953,7,2877,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-orchestrator-forbidden-r10,family-1,process_orders/clean,1,orchestrator,forbidden,True,11.614,9,1793,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-allowed-r01,family-1,process_orders/clean,1,solo,allowed,True,17.385,9,2121,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-allowed-r02,family-1,process_orders/clean,1,solo,allowed,True,13.724,9,1816,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-allowed-r03,family-1,process_orders/clean,1,solo,allowed,True,10.581,8,1330,2,2,1,1,0,0,1,1
family-1-process_orders-clean-a1-solo-allowed-r04,family-1,process_orders/clean,1,solo,allowed,True,12.016,8,1606,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-allowed-r05,family-1,process_orders/clean,1,solo,allowed,True,20.361,10,2141,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-allowed-r06,family-1,process_orders/clean,1,solo,allowed,True,23.187,10,2004,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-allowed-r07,family-1,process_orders/clean,1,solo,allowed,True,18.554,10,1903,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-allowed-r08,family-1,process_orders/clean,1,solo,allowed,True,12.4,9,2278,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-allowed-r09,family-1,process_orders/clean,1,solo,allowed,True,14.186,9,2343,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-allowed-r10,family-1,process_orders/clean,1,solo,allowed,True,21.318,10,1989,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-forbidden-r01,family-1,process_orders/clean,1,solo,forbidden,True,13.321,9,5014,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-forbidden-r02,family-1,process_orders/clean,1,solo,forbidden,True,15.94,9,1904,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-forbidden-r03,family-1,process_orders/clean,1,solo,forbidden,True,9.721,7,2143,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-forbidden-r04,family-1,process_orders/clean,1,solo,forbidden,True,10.156,7,2665,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-forbidden-r05,family-1,process_orders/clean,1,solo,forbidden,True,10.151,7,2337,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-forbidden-r06,family-1,process_orders/clean,1,solo,forbidden,True,8.219,7,2810,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-forbidden-r07,family-1,process_orders/clean,1,solo,forbidden,True,13.866,9,1985,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-forbidden-r08,family-1,process_orders/clean,1,solo,forbidden,True,11.201,7,4969,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-forbidden-r09,family-1,process_orders/clean,1,solo,forbidden,True,10.476,8,1104,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a1-solo-forbidden-r10,family-1,process_orders/clean,1,solo,forbidden,True,13.28,9,2390,2,1,1,1,0,0,1,0
family-1-process_orders-clean-a2-orchestrator-allowed-r01,family-1,process_orders/clean,2,orchestrator,allowed,True,151.039,79,33674,5,11,2,3,5,5,3,3
family-1-process_orders-clean-a2-orchestrator-allowed-r02,family-1,process_orders/clean,2,orchestrator,allowed,True,85.965,86,17558,3,8,2,1,6,6,1,1
family-1-process_orders-clean-a2-orchestrator-allowed-r03,family-1,process_orders/clean,2,orchestrator,allowed,True,86.781,84,19653,3,9,2,1,6,6,2,1
family-1-process_orders-clean-a2-orchestrator-allowed-r04,family-1,process_orders/clean,2,orchestrator,allowed,True,74.435,64,18052,3,6,2,1,4,4,1,1
family-1-process_orders-clean-a2-orchestrator-allowed-r05,family-1,process_orders/clean,2,orchestrator,allowed,True,96.241,73,22882,4,8,3,1,5,3,2,1
family-1-process_orders-clean-a2-orchestrator-allowed-r06,family-1,process_orders/clean,2,orchestrator,allowed,True,226.989,168,33274,5,16,4,1,11,9,2,3
family-1-process_orders-clean-a2-orchestrator-allowed-r07,family-1,process_orders/clean,2,orchestrator,allowed,True,279.084,14190,30857,11,14,3,8,5,3,2,7
family-1-process_orders-clean-a2-orchestrator-allowed-r08,family-1,process_orders/clean,2,orchestrator,allowed,True,162.777,89,24082,3,9,2,1,7,7,1,1
family-1-process_orders-clean-a2-orchestrator-allowed-r09,family-1,process_orders/clean,2,orchestrator,allowed,True,98.559,68,18160,3,7,2,1,4,4,1,2
family-1-process_orders-clean-a2-orchestrator-allowed-r10,family-1,process_orders/clean,2,orchestrator,allowed,True,79.994,77,19088,3,8,2,1,5,5,1,2
family-1-process_orders-clean-a2-orchestrator-forbidden-r01,family-1,process_orders/clean,2,orchestrator,forbidden,True,102.263,58,19073,3,7,2,1,4,4,2,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r02,family-1,process_orders/clean,2,orchestrator,forbidden,True,112.809,57,24107,3,7,2,1,4,4,2,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r03,family-1,process_orders/clean,2,orchestrator,forbidden,True,79.416,71,17362,3,7,2,1,5,5,1,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r04,family-1,process_orders/clean,2,orchestrator,forbidden,True,493.67,343,40147,5,9,4,1,5,2,3,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r05,family-1,process_orders/clean,2,orchestrator,forbidden,True,115.966,86,30295,4,11,3,1,6,5,3,2
family-1-process_orders-clean-a2-orchestrator-forbidden-r06,family-1,process_orders/clean,2,orchestrator,forbidden,True,348.207,115,42997,10,15,6,4,9,5,1,5
family-1-process_orders-clean-a2-orchestrator-forbidden-r07,family-1,process_orders/clean,2,orchestrator,forbidden,True,142.132,111,35080,4,12,2,2,6,6,3,3
family-1-process_orders-clean-a2-orchestrator-forbidden-r08,family-1,process_orders/clean,2,orchestrator,forbidden,True,223.622,112,35896,4,13,2,2,6,6,4,3
family-1-process_orders-clean-a2-orchestrator-forbidden-r09,family-1,process_orders/clean,2,orchestrator,forbidden,True,183.181,80,31140,5,11,2,3,4,4,3,4
family-1-process_orders-clean-a2-orchestrator-forbidden-r10,family-1,process_orders/clean,2,orchestrator,forbidden,True,141.977,72,37337,5,7,3,2,4,3,2,1
family-1-process_orders-clean-a2-orchestrator-mandatory-r01,family-1,process_orders/clean,2,orchestrator,mandatory,True,122.99,87,28574,6,13,3,3,5,3,5,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r02,family-1,process_orders/clean,2,orchestrator,mandatory,True,155.17,82,23968,5,10,3,2,4,3,3,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r03,family-1,process_orders/clean,2,orchestrator,mandatory,True,146.074,78,32807,5,13,2,3,4,4,6,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r04,family-1,process_orders/clean,2,orchestrator,mandatory,True,131.052,82,33383,5,11,2,3,3,3,4,4
family-1-process_orders-clean-a2-orchestrator-mandatory-r05,family-1,process_orders/clean,2,orchestrator,mandatory,True,164.915,81,23860,5,12,2,3,4,4,5,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r06,family-1,process_orders/clean,2,orchestrator,mandatory,True,117.625,81,25089,6,10,3,3,4,2,4,2
family-1-process_orders-clean-a2-orchestrator-mandatory-r07,family-1,process_orders/clean,2,orchestrator,mandatory,True,95.716,64,24500,5,12,2,3,2,2,6,4
family-1-process_orders-clean-a2-orchestrator-mandatory-r08,family-1,process_orders/clean,2,orchestrator,mandatory,True,151.125,73,23933,6,10,3,3,4,2,3,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r09,family-1,process_orders/clean,2,orchestrator,mandatory,True,106.969,68,27323,6,8,3,3,2,0,3,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r10,family-1,process_orders/clean,2,orchestrator,mandatory,True,168.897,101,32361,5,16,2,3,4,4,7,5
family-1-process_orders-clean-a2-peer-allowed-r01,family-1,process_orders/clean,2,peer,allowed,True,163.879,77,37260,4,15,3,1,7,6,5,3
family-1-process_orders-clean-a2-peer-allowed-r02,family-1,process_orders/clean,2,peer,allowed,True,87.133,62,13568,4,6,3,1,4,3,1,1
family-1-process_orders-clean-a2-peer-allowed-r03,family-1,process_orders/clean,2,peer,allowed,True,104.09,70,21914,4,7,3,1,5,5,1,1
family-1-process_orders-clean-a2-peer-allowed-r04,family-1,process_orders/clean,2,peer,allowed,True,141.517,82,28694,3,13,2,1,6,6,4,3
family-1-process_orders-clean-a2-peer-allowed-r05,family-1,process_orders/clean,2,peer,allowed,True,118.771,67,27832,3,11,2,1,5,5,4,2
family-1-process_orders-clean-a2-peer-allowed-r06,family-1,process_orders/clean,2,peer,allowed,True,238.274,119,25347,4,11,3,1,6,4,2,3
family-1-process_orders-clean-a2-peer-allowed-r07,family-1,process_orders/clean,2,peer,allowed,True,131.697,77,31575,5,9,4,1,6,2,2,1
family-1-process_orders-clean-a2-peer-allowed-r08,family-1,process_orders/clean,2,peer,allowed,True,229.686,180,35061,5,9,4,1,5,1,2,2
family-1-process_orders-clean-a2-peer-allowed-r09,family-1,process_orders/clean,2,peer,allowed,True,260.684,134,37903,7,20,3,4,10,9,4,6
family-1-process_orders-clean-a2-peer-allowed-r10,family-1,process_orders/clean,2,peer,allowed,True,601.729,339,43193,5,15,4,1,7,1,5,3
family-1-process_orders-clean-a2-peer-forbidden-r01,family-1,process_orders/clean,2,peer,forbidden,True,157.43,102,37217,5,9,4,1,3,0,4,2
family-1-process_orders-clean-a2-peer-forbidden-r02,family-1,process_orders/clean,2,peer,forbidden,True,77.808,48,19507,3,5,2,1,1,1,3,1
family-1-process_orders-clean-a2-peer-forbidden-r03,family-1,process_orders/clean,2,peer,forbidden,True,78.556,77,25845,4,7,3,1,4,3,2,1
family-1-process_orders-clean-a2-peer-forbidden-r04,family-1,process_orders/clean,2,peer,forbidden,True,113.198,88,25485,5,13,4,1,3,0,6,4
family-1-process_orders-clean-a2-peer-forbidden-r05,family-1,process_orders/clean,2,peer,forbidden,True,169.246,92,42501,6,12,2,4,4,4,3,5
family-1-process_orders-clean-a2-peer-forbidden-r06,family-1,process_orders/clean,2,peer,forbidden,True,80.782,65,24670,4,10,3,1,4,3,4,2
family-1-process_orders-clean-a2-peer-forbidden-r07,family-1,process_orders/clean,2,peer,forbidden,True,144.857,69,32237,4,9,3,1,2,1,5,2
family-1-process_orders-clean-a2-peer-forbidden-r08,family-1,process_orders/clean,2,peer,forbidden,True,151.304,86,40799,3,14,2,1,4,4,6,4
family-1-process_orders-clean-a2-peer-forbidden-r09,family-1,process_orders/clean,2,peer,forbidden,True,191.0,87,23995,4,9,3,1,5,2,2,2
family-1-process_orders-clean-a2-peer-forbidden-r10,family-1,process_orders/clean,2,peer,forbidden,True,134.479,73,32244,3,10,2,1,5,5,4,1
family-1-process_orders-clean-a2-peer-mandatory-r01,family-1,process_orders/clean,2,peer,mandatory,True,150.03,71,30739,5,12,2,3,2,2,5,5
family-1-process_orders-clean-a2-peer-mandatory-r02,family-1,process_orders/clean,2,peer,mandatory,True,111.028,73,29862,6,10,2,4,2,2,5,3
family-1-process_orders-clean-a2-peer-mandatory-r03,family-1,process_orders/clean,2,peer,mandatory,True,94.982,70,21192,5,15,2,3,3,3,7,5
family-1-process_orders-clean-a2-peer-mandatory-r04,family-1,process_orders/clean,2,peer,mandatory,True,124.215,79,26629,5,11,2,3,3,3,4,4
family-1-process_orders-clean-a2-peer-mandatory-r05,family-1,process_orders/clean,2,peer,mandatory,True,107.533,83,28710,5,13,2,3,4,4,5,4
family-1-process_orders-clean-a2-peer-mandatory-r06,family-1,process_orders/clean,2,peer,mandatory,True,116.653,73,25746,5,11,2,3,3,3,4,4
family-1-process_orders-clean-a2-peer-mandatory-r07,family-1,process_orders/clean,2,peer,mandatory,True,138.205,88,34445,5,15,2,3,3,3,7,5
family-1-process_orders-clean-a2-peer-mandatory-r08,family-1,process_orders/clean,2,peer,mandatory,True,106.887,60,25408,4,9,2,2,2,2,5,2
family-1-process_orders-clean-a2-peer-mandatory-r09,family-1,process_orders/clean,2,peer,mandatory,True,119.914,82,32802,5,14,2,3,4,4,6,4
family-1-process_orders-clean-a2-peer-mandatory-r10,family-1,process_orders/clean,2,peer,mandatory,True,143.448,860,29738,5,11,2,3,3,3,5,3
family-1-process_orders-clean-a2-solo-allowed-r01,family-1,process_orders/clean,2,solo,allowed,True,141.635,77,24638,3,10,2,1,4,4,3,3
family-1-process_orders-clean-a2-solo-allowed-r02,family-1,process_orders/clean,2,solo,allowed,False,113.062,68,25613,3,11,2,1,5,5,4,2
family-1-process_orders-clean-a2-solo-allowed-r03,family-1,process_orders/clean,2,solo,allowed,True,88.605,63,23331,3,7,2,1,4,4,2,1
family-1-process_orders-clean-a2-solo-allowed-r04,family-1,process_orders/clean,2,solo,allowed,True,127.604,77,31413,4,9,2,2,4,4,4,1
family-1-process_orders-clean-a2-solo-allowed-r05,family-1,process_orders/clean,2,solo,allowed,True,96.629,80,23257,3,7,2,1,3,3,3,1
family-1-process_orders-clean-a2-solo-allowed-r06,family-1,process_orders/clean,2,solo,allowed,True,92.398,59,19005,3,8,2,1,5,5,2,1
family-1-process_orders-clean-a2-solo-allowed-r07,family-1,process_orders/clean,2,solo,allowed,True,100.908,70,25248,3,8,2,1,4,4,3,1
family-1-process_orders-clean-a2-solo-allowed-r08,family-1,process_orders/clean,2,solo,allowed,True,97.523,75,25720,4,7,2,2,4,4,2,1
family-1-process_orders-clean-a2-solo-allowed-r09,family-1,process_orders/clean,2,solo,allowed,True,73.339,61,20209,3,8,2,1,4,4,3,1
family-1-process_orders-clean-a2-solo-allowed-r10,family-1,process_orders/clean,2,solo,allowed,True,84.799,62,17713,3,6,2,1,4,4,2,0
family-1-process_orders-clean-a2-solo-forbidden-r01,family-1,process_orders/clean,2,solo,forbidden,True,118.098,76,30294,3,11,2,1,5,5,4,2
family-1-process_orders-clean-a2-solo-forbidden-r02,family-1,process_orders/clean,2,solo,forbidden,True,113.081,58,27822,3,7,2,1,4,4,2,1
family-1-process_orders-clean-a2-solo-forbidden-r03,family-1,process_orders/clean,2,solo,forbidden,True,180.427,83,35705,5,10,2,3,5,5,2,3
family-1-process_orders-clean-a2-solo-forbidden-r04,family-1,process_orders/clean,2,solo,forbidden,True,217.266,90,39482,3,8,2,1,2,2,4,2
family-1-process_orders-clean-a2-solo-forbidden-r05,family-1,process_orders/clean,2,solo,forbidden,True,136.763,75,32716,3,11,2,1,5,5,4,2
family-1-process_orders-clean-a2-solo-forbidden-r06,family-1,process_orders/clean,2,solo,forbidden,True,93.5,70,23104,3,8,2,1,5,5,2,1
family-1-process_orders-clean-a2-solo-forbidden-r07,family-1,process_orders/clean,2,solo,forbidden,True,94.904,70,26118,3,8,2,1,4,4,3,1
family-1-process_orders-clean-a2-solo-forbidden-r08,family-1,process_orders/clean,2,solo,forbidden,True,92.096,76,31035,3,9,2,1,4,4,3,2
family-1-process_orders-clean-a2-solo-forbidden-r09,family-1,process_orders/clean,2,solo,forbidden,True,209.198,90,42364,3,6,2,1,2,2,3,1
family-1-process_orders-clean-a2-solo-forbidden-r10,family-1,process_orders/clean,2,solo,forbidden,True,88.736,60,28257,3,7,2,1,4,4,2,1
family-1-process_orders-clean-a2-solo-mandatory-r01,family-1,process_orders/clean,2,solo,mandatory,True,105.816,89,31614,5,14,2,3,4,4,6,4
family-1-process_orders-clean-a2-solo-mandatory-r02,family-1,process_orders/clean,2,solo,mandatory,True,136.678,62,39565,6,12,2,4,0,0,8,4
family-1-process_orders-clean-a2-solo-mandatory-r03,family-1,process_orders/clean,2,solo,mandatory,True,127.908,94,28449,6,12,3,3,4,2,5,3
family-1-process_orders-clean-a2-solo-mandatory-r04,family-1,process_orders/clean,2,solo,mandatory,True,145.915,110,45817,5,23,2,3,4,4,12,7
family-1-process_orders-clean-a2-solo-mandatory-r05,family-1,process_orders/clean,2,solo,mandatory,True,94.49,52,20210,5,8,2,3,2,2,4,2
family-1-process_orders-clean-a2-solo-mandatory-r06,family-1,process_orders/clean,2,solo,mandatory,True,112.871,80,27894,5,16,2,3,4,4,8,4
family-1-process_orders-clean-a2-solo-mandatory-r07,family-1,process_orders/clean,2,solo,mandatory,True,112.124,64,17730,5,8,2,3,3,3,2,3
family-1-process_orders-clean-a2-solo-mandatory-r08,family-1,process_orders/clean,2,solo,mandatory,True,90.812,72,23678,5,14,2,3,4,4,6,4
family-1-process_orders-clean-a2-solo-mandatory-r09,family-1,process_orders/clean,2,solo,mandatory,True,121.192,81,20995,5,12,2,3,2,2,5,5
family-1-process_orders-clean-a2-solo-mandatory-r10,family-1,process_orders/clean,2,solo,mandatory,True,106.183,74,28161,10,12,2,8,2,2,3,7
family-1-process_orders-clean-a4-orchestrator-allowed-r01,family-1,process_orders/clean,4,orchestrator,allowed,True,122.335,176,83710,5,36,4,1,29,29,4,3
family-1-process_orders-clean-a4-orchestrator-allowed-r02,family-1,process_orders/clean,4,orchestrator,allowed,True,216.518,209,99120,7,45,4,3,34,34,5,6
family-1-process_orders-clean-a4-orchestrator-allowed-r03,family-1,process_orders/clean,4,orchestrator,allowed,True,135.575,194,83841,5,43,4,1,32,32,5,6
family-1-process_orders-clean-a4-orchestrator-allowed-r04,family-1,process_orders/clean,4,orchestrator,allowed,True,129.648,202,79449,5,37,4,1,30,30,3,4
family-1-process_orders-clean-a4-orchestrator-allowed-r05,family-1,process_orders/clean,4,orchestrator,allowed,True,123.365,182,87041,5,40,4,1,28,28,7,5
family-1-process_orders-clean-a4-orchestrator-allowed-r06,family-1,process_orders/clean,4,orchestrator,allowed,True,123.659,177,70125,5,32,4,1,22,22,7,3
family-1-process_orders-clean-a4-orchestrator-allowed-r07,family-1,process_orders/clean,4,orchestrator,allowed,False,115.901,176,61637,5,33,4,1,28,28,2,3
family-1-process_orders-clean-a4-orchestrator-allowed-r08,family-1,process_orders/clean,4,orchestrator,allowed,True,142.155,227,71710,5,33,4,1,31,31,1,1
family-1-process_orders-clean-a4-orchestrator-allowed-r09,family-1,process_orders/clean,4,orchestrator,allowed,True,123.524,210,84032,5,42,4,1,35,35,3,4
family-1-process_orders-clean-a4-orchestrator-allowed-r10,family-1,process_orders/clean,4,orchestrator,allowed,False,174.043,221,91533,5,38,4,1,31,31,4,3
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,family-1,process_orders/clean,4,orchestrator,forbidden,True,119.84,176,89765,8,38,7,1,34,31,2,2
family-1-process_orders-clean-a4-orchestrator-forbidden-r02,family-1,process_orders/clean,4,orchestrator,forbidden,True,333.021,255,99167,8,40,7,1,32,26,2,6
family-1-process_orders-clean-a4-orchestrator-forbidden-r03,family-1,process_orders/clean,4,orchestrator,forbidden,True,304.223,138,37990,5,39,4,1,32,32,2,5
family-1-process_orders-clean-a4-orchestrator-forbidden-r04,family-1,process_orders/clean,4,orchestrator,forbidden,True,269.9,198,74826,5,35,4,1,23,23,6,6
family-1-process_orders-clean-a4-orchestrator-forbidden-r05,family-1,process_orders/clean,4,orchestrator,forbidden,True,108.408,193,69170,5,34,4,1,28,28,2,4
family-1-process_orders-clean-a4-orchestrator-forbidden-r06,family-1,process_orders/clean,4,orchestrator,forbidden,True,270.841,231,75608,5,39,4,1,29,29,5,5
family-1-process_orders-clean-a4-orchestrator-forbidden-r07,family-1,process_orders/clean,4,orchestrator,forbidden,True,145.435,193,65457,5,26,4,1,14,14,6,6
family-1-process_orders-clean-a4-orchestrator-forbidden-r08,family-1,process_orders/clean,4,orchestrator,forbidden,True,274.307,206,78752,7,34,4,3,23,23,4,7
family-1-process_orders-clean-a4-orchestrator-forbidden-r09,family-1,process_orders/clean,4,orchestrator,forbidden,True,217.793,211,86392,6,43,5,1,29,28,7,7
family-1-process_orders-clean-a4-orchestrator-forbidden-r10,family-1,process_orders/clean,4,orchestrator,forbidden,True,180.201,212,132680,5,49,4,1,35,35,6,8
family-1-process_orders-clean-a4-orchestrator-mandatory-r01,family-1,process_orders/clean,4,orchestrator,mandatory,True,131.614,161,70191,9,42,4,5,10,10,12,20
family-1-process_orders-clean-a4-orchestrator-mandatory-r02,family-1,process_orders/clean,4,orchestrator,mandatory,True,192.393,160,86483,12,44,7,5,13,7,14,17
family-1-process_orders-clean-a4-orchestrator-mandatory-r03,family-1,process_orders/clean,4,orchestrator,mandatory,True,118.989,134,76224,9,35,4,5,3,3,12,20
family-1-process_orders-clean-a4-orchestrator-mandatory-r04,family-1,process_orders/clean,4,orchestrator,mandatory,False,94.991,116,52736,10,34,4,6,6,6,10,18
family-1-process_orders-clean-a4-orchestrator-mandatory-r05,family-1,process_orders/clean,4,orchestrator,mandatory,True,138.24,124,57635,10,39,4,6,6,6,14,19
family-1-process_orders-clean-a4-orchestrator-mandatory-r06,family-1,process_orders/clean,4,orchestrator,mandatory,True,127.772,172,75636,10,38,4,6,3,3,14,21
family-1-process_orders-clean-a4-orchestrator-mandatory-r07,family-1,process_orders/clean,4,orchestrator,mandatory,True,141.318,148,68410,15,35,4,11,6,6,9,20
family-1-process_orders-clean-a4-orchestrator-mandatory-r08,family-1,process_orders/clean,4,orchestrator,mandatory,True,167.105,107,52854,10,31,4,6,0,0,12,19
family-1-process_orders-clean-a4-orchestrator-mandatory-r09,family-1,process_orders/clean,4,orchestrator,mandatory,True,134.5,127,58129,15,34,4,11,0,0,13,21
family-1-process_orders-clean-a4-orchestrator-mandatory-r10,family-1,process_orders/clean,4,orchestrator,mandatory,True,176.037,137,75246,10,40,4,6,6,6,16,18
family-1-process_orders-clean-a4-peer-allowed-r01,family-1,process_orders/clean,4,peer,allowed,True,122.367,191,82924,8,39,7,1,30,27,5,4
family-1-process_orders-clean-a4-peer-allowed-r02,family-1,process_orders/clean,4,peer,allowed,True,125.064,185,95447,8,38,7,1,32,29,4,2
family-1-process_orders-clean-a4-peer-allowed-r03,family-1,process_orders/clean,4,peer,allowed,True,206.458,193,86734,5,36,4,1,26,26,6,4
family-1-process_orders-clean-a4-peer-allowed-r04,family-1,process_orders/clean,4,peer,allowed,True,164.324,181,100842,5,39,4,1,32,32,5,2
family-1-process_orders-clean-a4-peer-allowed-r05,family-1,process_orders/clean,4,peer,allowed,True,144.447,181,98334,8,36,7,1,31,28,3,2
family-1-process_orders-clean-a4-peer-allowed-r06,family-1,process_orders/clean,4,peer,allowed,True,96.855,150,84180,5,31,4,1,24,24,4,3
family-1-process_orders-clean-a4-peer-allowed-r07,family-1,process_orders/clean,4,peer,allowed,True,105.806,180,63039,5,30,4,1,22,22,5,3
family-1-process_orders-clean-a4-peer-allowed-r08,family-1,process_orders/clean,4,peer,allowed,True,169.866,189,84906,5,39,4,1,32,32,2,5
family-1-process_orders-clean-a4-peer-allowed-r09,family-1,process_orders/clean,4,peer,allowed,True,168.316,176,109542,5,42,4,1,32,32,6,4
family-1-process_orders-clean-a4-peer-allowed-r10,family-1,process_orders/clean,4,peer,allowed,True,95.695,155,78780,5,33,4,1,24,24,5,4
family-1-process_orders-clean-a4-peer-forbidden-r01,family-1,process_orders/clean,4,peer,forbidden,True,129.445,178,75390,5,45,4,1,24,24,10,11
family-1-process_orders-clean-a4-peer-forbidden-r02,family-1,process_orders/clean,4,peer,forbidden,True,227.754,176,85626,6,40,5,1,26,26,7,7
family-1-process_orders-clean-a4-peer-forbidden-r03,family-1,process_orders/clean,4,peer,forbidden,True,121.454,102,43698,5,24,4,1,6,6,10,8
family-1-process_orders-clean-a4-peer-forbidden-r04,family-1,process_orders/clean,4,peer,forbidden,True,190.29,178,60411,8,23,7,1,15,12,4,4
family-1-process_orders-clean-a4-peer-forbidden-r05,family-1,process_orders/clean,4,peer,forbidden,True,350.254,332,64804,5,22,4,1,14,14,4,4
family-1-process_orders-clean-a4-peer-forbidden-r06,family-1,process_orders/clean,4,peer,forbidden,True,282.346,128,59484,5,21,4,1,6,6,8,7
family-1-process_orders-clean-a4-peer-forbidden-r07,family-1,process_orders/clean,4,peer,forbidden,True,154.618,104,34831,5,15,4,1,6,6,6,3
family-1-process_orders-clean-a4-peer-forbidden-r08,family-1,process_orders/clean,4,peer,forbidden,True,109.433,104,49540,6,28,4,2,6,6,12,10
